# field_1, field_2, field_3
-8.54486539052e+13, 0, 0
-8.5462304343e+13, 0, 0
-8.54759199569e+13, 0, 0
-8.54895037643e+13, 0, 0
-8.55030581403e+13, 0, 0
-8.55165843483e+13, 0, 0
-8.55300824366e+13, 0, 0
-8.5543552189e+13, 0, 0
-8.555699303e+13, 0, 0
-8.55704038913e+13, 0, 0
-8.55837842435e+13, 0, 0
-8.55971335268e+13, 0, 0
-8.56104506822e+13, 0, 0
-8.56237330578e+13, 0, 0
-8.56369770066e+13, 0, 0
-8.56501783914e+13, 0, 0
-8.56633323166e+13, 0, 0
-8.56764332982e+13, 0, 0
-8.56894754334e+13, 0, 0
-8.57024512737e+13, 0, 0
-8.57153521382e+13, 0, 0
-8.57281688244e+13, 0, 0
-8.57408918388e+13, 0, 0
-8.5753511447e+13, 0, 0
-8.57660177928e+13, 0, 0
-8.57784012252e+13, 0, 0
-8.579065167e+13, 0, 0
-8.58027589441e+13, 0, 0
-8.58147129414e+13, 0, 0
-8.58265034682e+13, 0, 0
-8.58381203692e+13, 0, 0
-8.58495536644e+13, 0, 0
-8.58607936131e+13, 0, 0
-8.58718306504e+13, 0, 0
-8.58826561215e+13, 0, 0
-8.58932648636e+13, 0, 0
-8.59036528182e+13, 0, 0
-8.59138163432e+13, 0, 0
-8.59237534312e+13, 0, 0
-8.59334644231e+13, 0, 0
-8.59429503798e+13, 0, 0
-8.59522129031e+13, 0, 0
-8.5961255412e+13, 0, 0
-8.59700836188e+13, 0, 0
-8.59787038065e+13, 0, 0
-8.59871228984e+13, 0, 0
-8.59953483734e+13, 0, 0
-8.60033880266e+13, 0, 0
-8.60112488432e+13, 0, 0
-8.60189373637e+13, 0, 0
-8.6026460825e+13, 0, 0
-8.60338257745e+13, 0, 0
-8.60410379241e+13, 0, 0
-8.6048103721e+13, 0, 0
-8.60550315057e+13, 0, 0
-8.60618296273e+13, 0, 0
-8.60685057728e+13, 0, 0
-8.60750667002e+13, 0, 0
-8.60815189672e+13, 0, 0
-8.60878690271e+13, 0, 0
-8.6094124034e+13, 0, 0
-8.61002923874e+13, 0, 0
-8.61063837708e+13, 0, 0
-8.6112408435e+13, 0, 0
-8.61183766475e+13, 0, 0
-8.61242986099e+13, 0, 0
-8.61301843099e+13, 0, 0
-8.61360429885e+13, 0, 0
-8.61418824817e+13, 0, 0
-8.61477102193e+13, 0, 0
-8.61535331437e+13, 0, 0
-8.61593575023e+13, 0, 0
-8.61651889532e+13, 0, 0
-8.61710307222e+13, 0, 0
-8.61768825746e+13, 0, 0
-8.61827392741e+13, 0, 0
-8.61885935767e+13, 0, 0
-8.61944373819e+13, 0, 0
-8.62002616905e+13, 0, 0
-8.6206056135e+13, 0, 0
-8.62118096786e+13, 0, 0
-8.62175118383e+13, 0, 0
-8.62231518439e+13, 0, 0
-8.62287193065e+13, 0, 0
-8.62342047116e+13, 0, 0
-8.62395981167e+13, 0, 0
-8.62448890881e+13, 0, 0
-8.62500663175e+13, 0, 0
-8.62551179637e+13, 0, 0
-8.62600323481e+13, 0, 0
-8.62647981604e+13, 0, 0
-8.62694046801e+13, 0, 0
-8.62738421232e+13, 0, 0
-8.62781015346e+13, 0, 0
-8.62821743139e+13, 0, 0
-8.62860505872e+13, 0, 0
-8.6289720569e+13, 0, 0
-8.62931750894e+13, 0, 0
-8.62964052492e+13, 0, 0
-8.62994074541e+13, 0, 0
-8.63021835943e+13, 0, 0
-8.63047385961e+13, 0, 0
-8.63070780681e+13, 0, 0
-8.63092074144e+13, 0, 0
-8.63111318231e+13, 0, 0
-8.63128562136e+13, 0, 0
-8.63143851656e+13, 0, 0
-8.63157235812e+13, 0, 0
-8.63168781873e+13, 0, 0
-8.63178568423e+13, 0, 0
-8.63186699727e+13, 0, 0
-8.63193273901e+13, 0, 0
-8.63198374055e+13, 0, 0
-8.63201729329e+13, 0, 0
-7.6062833372e+13, 0, 0
-7.60995837462e+13, 0, 0
-7.61442514771e+13, 0, 0
-7.61888446215e+13, 0, 0
-7.62333627233e+13, 0, 0
-7.62778052156e+13, 0, 0
-7.63221714891e+13, 0, 0
-7.63664609144e+13, 0, 0
-7.64106728407e+13, 0, 0
-7.64548065908e+13, 0, 0
-7.64988614633e+13, 0, 0
-7.65428367141e+13, 0, 0
-7.65867315591e+13, 0, 0
-7.66305451989e+13, 0, 0
-7.66742768319e+13, 0, 0
-7.67179256566e+13, 0, 0
-7.67614908715e+13, 0, 0
-7.68049716754e+13, 0, 0
-7.68483672666e+13, 0, 0
-7.68916768422e+13, 0, 0
-7.69348995964e+13, 0, 0
-7.69780347227e+13, 0, 0
-7.7021081415e+13, 0, 0
-7.70640388616e+13, 0, 0
-7.71069062044e+13, 0, 0
-7.71496825302e+13, 0, 0
-7.71923669174e+13, 0, 0
-7.72349584408e+13, 0, 0
-7.72774561731e+13, 0, 0
-7.73198591887e+13, 0, 0
-7.73621665661e+13, 0, 0
-7.74043773832e+13, 0, 0
-7.7446490719e+13, 0, 0
-7.74885056541e+13, 0, 0
-7.75304212723e+13, 0, 0
-7.75722366622e+13, 0, 0
-7.76139509185e+13, 0, 0
-7.76555631443e+13, 0, 0
-7.7697072475e+13, 0, 0
-7.7738478358e+13, 0, 0
-7.77797804571e+13, 0, 0
-7.78209784374e+13, 0, 0
-7.78620720125e+13, 0, 0
-7.79030610288e+13, 0, 0
-7.79439453683e+13, 0, 0
-7.79847249352e+13, 0, 0
-7.8025399647e+13, 0, 0
-7.80659694337e+13, 0, 0
-7.81064342317e+13, 0, 0
-7.81467939857e+13, 0, 0
-7.81870486714e+13, 0, 0
-7.82271983048e+13, 0, 0
-7.82672429202e+13, 0, 0
-7.83071826204e+13, 0, 0
-7.83470176021e+13, 0, 0
-7.8386748092e+13, 0, 0
-7.84263743414e+13, 0, 0
-7.8465896626e+13, 0, 0
-7.85053152451e+13, 0, 0
-7.8544630522e+13, 0, 0
-7.85838428029e+13, 0, 0
-7.86229524566e+13, 0, 0
-7.86619598325e+13, 0, 0
-7.87008650659e+13, 0, 0
-7.87396681752e+13, 0, 0
-7.87783692099e+13, 0, 0
-7.88169682502e+13, 0, 0
-7.88554654053e+13, 0, 0
-7.88938609664e+13, 0, 0
-7.89321554296e+13, 0, 0
-7.89703493359e+13, 0, 0
-7.90084432618e+13, 0, 0
-7.90464378185e+13, 0, 0
-7.90843336504e+13, 0, 0
-7.91221314644e+13, 0, 0
-7.91598320808e+13, 0, 0
-7.9197436348e+13, 0, 0
-7.92349451852e+13, 0, 0
-7.92723596077e+13, 0, 0
-7.93096806504e+13, 0, 0
-7.93469093619e+13, 0, 0
-7.93840468029e+13, 0, 0
-7.94210940462e+13, 0, 0
-7.94580521757e+13, 0, 0
-7.94949222859e+13, 0, 0
-7.95317054819e+13, 0, 0
-7.95684028789e+13, 0, 0
-7.96050156019e+13, 0, 0
-7.96415447859e+13, 0, 0
-7.96779914281e+13, 0, 0
-7.97143559274e+13, 0, 0
-7.97506384382e+13, 0, 0
-7.97868390131e+13, 0, 0
-7.98229575565e+13, 0, 0
-7.98589937528e+13, 0, 0
-7.98949472223e+13, 0, 0
-7.99308175209e+13, 0, 0
-7.99666040342e+13, 0, 0
-8.00023060424e+13, 0, 0
-8.00379227698e+13, 0, 0
-8.00734533804e+13, 0, 0
-8.01088970069e+13, 0, 0
-8.01442528768e+13, 0, 0
-8.01795202321e+13, 0, 0
-8.02146982652e+13, 0, 0
-8.02497859842e+13, 0, 0
-8.02847822887e+13, 0, 0
-8.03196860557e+13, 0, 0
-8.03544961695e+13, 0, 0
-8.03892116435e+13, 0, 0
-8.04238315302e+13, 0, 0
-8.04583549761e+13, 0, 0
-8.04927811393e+13, 0, 0
-8.05271091924e+13, 0, 0
-8.05613384641e+13, 0, 0
-8.05954682886e+13, 0, 0
-8.0629497949e+13, 0, 0
-8.06634265117e+13, 0, 0
-8.06972529549e+13, 0, 0
-8.07309762484e+13, 0, 0
-8.07645953555e+13, 0, 0
-8.07981092351e+13, 0, 0
-8.0831516844e+13, 0, 0
-8.08648171391e+13, 0, 0
-8.08980090795e+13, 0, 0
-8.09310916339e+13, 0, 0
-8.09640638984e+13, 0, 0
-8.09969251175e+13, 0, 0
-8.10296745729e+13, 0, 0
-8.10623115816e+13, 0, 0
-8.1094835473e+13, 0, 0
-8.11272455679e+13, 0, 0
-8.11595412364e+13, 0, 0
-8.11917219101e+13, 0, 0
-8.12237870874e+13, 0, 0
-8.12557363186e+13, 0, 0
-8.12875692882e+13, 0, 0
-8.13192858301e+13, 0, 0
-8.13508858041e+13, 0, 0
-8.13823690456e+13, 0, 0
-8.14137353602e+13, 0, 0
-8.14449844451e+13, 0, 0
-8.14761158911e+13, 0, 0
-8.15071292659e+13, 0, 0
-8.15380241251e+13, 0, 0
-8.15688001133e+13, 0, 0
-8.15994569706e+13, 0, 0
-8.16299943999e+13, 0, 0
-8.16604121707e+13, 0, 0
-8.16907103752e+13, 0, 0
-8.17208890749e+13, 0, 0
-8.17509482877e+13, 0, 0
-8.17808880395e+13, 0, 0
-8.18107083513e+13, 0, 0
-8.18404090399e+13, 0, 0
-8.18699899234e+13, 0, 0
-8.18994510753e+13, 0, 0
-8.19287928446e+13, 0, 0
-8.19580154704e+13, 0, 0
-8.19871189174e+13, 0, 0
-8.20161031934e+13, 0, 0
-8.20449683811e+13, 0, 0
-8.20737146423e+13, 0, 0
-8.2102342223e+13, 0, 0
-8.21308514184e+13, 0, 0
-8.21592423688e+13, 0, 0
-8.21875153519e+13, 0, 0
-8.2215670902e+13, 0, 0
-8.2243709336e+13, 0, 0
-8.22716307028e+13, 0, 0
-8.22994349438e+13, 0, 0
-8.23271212261e+13, 0, 0
-8.23546882907e+13, 0, 0
-8.23821348281e+13, 0, 0
-8.24094594532e+13, 0, 0
-8.24366607174e+13, 0, 0
-8.24637373494e+13, 0, 0
-8.24906884483e+13, 0, 0
-8.25175130907e+13, 0, 0
-8.25442103502e+13, 0, 0
-8.2570779442e+13, 0, 0
-8.2597219568e+13, 0, 0
-8.26235298837e+13, 0, 0
-8.26497095073e+13, 0, 0
-8.26757575301e+13, 0, 0
-8.27016730262e+13, 0, 0
-8.27274550693e+13, 0, 0
-8.27531028118e+13, 0, 0
-8.27786153892e+13, 0, 0
-8.28039919019e+13, 0, 0
-8.28292311999e+13, 0, 0
-8.28543318854e+13, 0, 0
-8.28792929122e+13, 0, 0
-8.29041134383e+13, 0, 0
-8.29287927256e+13, 0, 0
-8.295333089e+13, 0, 0
-8.29777290532e+13, 0, 0
-8.30019885844e+13, 0, 0
-8.30261109209e+13, 0, 0
-8.30500975699e+13, 0, 0
-8.30739501132e+13, 0, 0
-8.30976701577e+13, 0, 0
-8.31212591066e+13, 0, 0
-8.31447182605e+13, 0, 0
-8.31680488503e+13, 0, 0
-8.31912522326e+13, 0, 0
-8.32143299504e+13, 0, 0
-8.3237283979e+13, 0, 0
-8.32601163773e+13, 0, 0
-8.32828288203e+13, 0, 0
-8.33054226217e+13, 0, 0
-8.33278993945e+13, 0, 0
-8.3350260954e+13, 0, 0
-8.33725092215e+13, 0, 0
-8.33946463212e+13, 0, 0
-8.34166745935e+13, 0, 0
-8.34385966063e+13, 0, 0
-8.34604152491e+13, 0, 0
-8.34821345272e+13, 0, 0
-8.35037594885e+13, 0, 0
-8.35252954012e+13, 0, 0
-8.35467475574e+13, 0, 0
-8.35681207609e+13, 0, 0
-8.35894185748e+13, 0, 0
-8.3610644186e+13, 0, 0
-8.36318006252e+13, 0, 0
-8.36528907418e+13, 0, 0
-8.36739166626e+13, 0, 0
-8.36948795856e+13, 0, 0
-8.37157804671e+13, 0, 0
-8.37366198785e+13, 0, 0
-8.37573975505e+13, 0, 0
-8.3778113639e+13, 0, 0
-8.37987687157e+13, 0, 0
-8.38193631498e+13, 0, 0
-8.38398971669e+13, 0, 0
-8.38603709238e+13, 0, 0
-8.38807847835e+13, 0, 0
-8.39011390995e+13, 0, 0
-8.39214336196e+13, 0, 0
-8.39416671604e+13, 0, 0
-8.39618381878e+13, 0, 0
-8.39819448747e+13, 0, 0
-8.40019850078e+13, 0, 0
-8.40219558812e+13, 0, 0
-8.40418545038e+13, 0, 0
-8.40616768004e+13, 0, 0
-8.40814179228e+13, 0, 0
-8.41010727729e+13, 0, 0
-8.41206359841e+13, 0, 0
-8.41401019997e+13, 0, 0
-8.41594649277e+13, 0, 0
-8.41787184872e+13, 0, 0
-8.41978564457e+13, 0, 0
-8.42168727177e+13, 0, 0
-8.42357612842e+13, 0, 0
-8.42545161595e+13, 0, 0
-8.42731314116e+13, 0, 0
-8.42916009841e+13, 0, 0
-8.43099185918e+13, 0, 0
-8.43280777354e+13, 0, 0
-8.43460720332e+13, 0, 0
-8.43638952743e+13, 0, 0
-8.43815420857e+13, 0, 0
-8.4399008797e+13, 0, 0
-8.4416292186e+13, 0, 0
-8.44333892357e+13, 0, 0
-8.44502971636e+13, 0, 0
-8.44670134523e+13, 0, 0
-8.44835358798e+13, 0, 0
-8.44998625517e+13, 0, 0
-8.45159922397e+13, 0, 0
-8.45319247304e+13, 0, 0
-8.45476601066e+13, 0, 0
-8.45631987792e+13, 0, 0
-8.45785417801e+13, 0, 0
-8.45936905425e+13, 0, 0
-8.46086465707e+13, 0, 0
-8.46234108212e+13, 0, 0
-8.46379845917e+13, 0, 0
-8.46523707179e+13, 0, 0
-8.46665731346e+13, 0, 0
-8.46805976995e+13, 0, 0
-8.46944513745e+13, 0, 0
-8.47081413835e+13, 0, 0
-8.47216745527e+13, 0, 0
-8.47350576507e+13, 0, 0
-8.47482976835e+13, 0, 0
-8.47614015621e+13, 0, 0
-8.47743771579e+13, 0, 0
-8.47872322845e+13, 0, 0
-8.4799974481e+13, 0, 0
-8.48126108373e+13, 0, 0
-8.48251484787e+13, 0, 0
-8.48375958257e+13, 0, 0
-8.4849960757e+13, 0, 0
-8.48622503704e+13, 0, 0
-8.48744718245e+13, 0, 0
-8.48866327355e+13, 0, 0
-8.48987402614e+13, 0, 0
-8.49108008332e+13, 0, 0
-8.49228214852e+13, 0, 0
-8.49348091972e+13, 0, 0
-8.49467693229e+13, 0, 0
-8.49587047032e+13, 0, 0
-8.49706171371e+13, 0, 0
-8.49825082055e+13, 0, 0
-8.49943797156e+13, 0, 0
-8.50062321903e+13, 0, 0
-8.50180647975e+13, 0, 0
-8.50298759482e+13, 0, 0
-8.50416637436e+13, 0, 0
-8.50534259672e+13, 0, 0
-8.50651603247e+13, 0, 0
-8.50768639576e+13, 0, 0
-8.5088532807e+13, 0, 0
-8.51001618838e+13, 0, 0
-8.51117457373e+13, 0, 0
-8.51232785688e+13, 0, 0
-8.51347542065e+13, 0, 0
-8.5146166141e+13, 0, 0
-8.51575074284e+13, 0, 0
-8.51687703425e+13, 0, 0
-8.51799456319e+13, 0, 0
-8.51910228988e+13, 0, 0
-8.52019915051e+13, 0, 0
-8.52128406628e+13, 0, 0
-8.52235595784e+13, 0, 0
-8.52341379568e+13, 0, 0
-8.52445653518e+13, 0, 0
-8.52548307971e+13, 0, 0
-8.52649233769e+13, 0, 0
-8.5274832457e+13, 0, 0
-8.52845477561e+13, 0, 0
-8.52940594148e+13, 0, 0
-8.53033592206e+13, 0, 0
-8.53124421499e+13, 0, 0
-8.53213039564e+13, 0, 0
-8.53299410266e+13, 0, 0
-8.5338352497e+13, 0, 0
-8.53465389058e+13, 0, 0
-8.53545015128e+13, 0, 0
-8.53622443132e+13, 0, 0
-8.53697729142e+13, 0, 0
-8.53770935416e+13, 0, 0
-8.5384212996e+13, 0, 0
-8.53911387631e+13, 0, 0
-8.5397878927e+13, 0, 0
-8.54044411341e+13, 0, 0
-8.5410831992e+13, 0, 0
-8.54170590449e+13, 0, 0
-8.54231300112e+13, 0, 0
-8.54290528201e+13, 0, 0
-8.54348357038e+13, 0, 0
-8.5440485437e+13, 0, 0
-8.54460077575e+13, 0, 0
-8.54514106835e+13, 0, 0
-8.54567025068e+13, 0, 0
-8.54618905278e+13, 0, 0
-8.54669816548e+13, 0, 0
-8.54719834227e+13, 0, 0
-8.54769042922e+13, 0, 0
-8.54817542549e+13, 0, 0
-8.54865437912e+13, 0, 0
-8.54912836398e+13, 0, 0
-8.54959846819e+13, 0, 0
-8.55006572589e+13, 0, 0
-8.5505310506e+13, 0, 0
-8.55099531564e+13, 0, 0
-8.55145934716e+13, 0, 0
-8.55192379274e+13, 0, 0
-8.55238925509e+13, 0, 0
-8.55285634104e+13, 0, 0
-8.55332541312e+13, 0, 0
-8.55379631368e+13, 0, 0
-8.55426842295e+13, 0, 0
-8.55474092766e+13, 0, 0
-8.55521292257e+13, 0, 0
-8.55568341383e+13, 0, 0
-8.55615132201e+13, 0, 0
-8.55661547633e+13, 0, 0
-8.5570745906e+13, 0, 0
-8.55752741356e+13, 0, 0
-8.55797267658e+13, 0, 0
-8.55840907425e+13, 0, 0
-8.55883541686e+13, 0, 0
-8.55925055232e+13, 0, 0
-8.5596532359e+13, 0, 0
-8.56004221206e+13, 0, 0
-8.56041627842e+13, 0, 0
-8.56077429908e+13, 0, 0
-8.56111521191e+13, 0, 0
-8.56143803301e+13, 0, 0
-8.56174186158e+13, 0, 0
-8.56202589381e+13, 0, 0
-8.56228934406e+13, 0, 0
-8.56253131777e+13, 0, 0
-8.56275101655e+13, 0, 0
-8.56294825235e+13, 0, 0
-8.56312324697e+13, 0, 0
-8.56316849083e+13, 0, 0
-7.54792909181e+13, 0, 0
-7.55161273341e+13, 0, 0
-7.55598466047e+13, 0, 0
-7.56034883904e+13, 0, 0
-7.56470529564e+13, 0, 0
-7.56905406179e+13, 0, 0
-7.57339516213e+13, 0, 0
-7.5777286142e+13, 0, 0
-7.58205443635e+13, 0, 0
-7.586372648e+13, 0, 0
-7.59068326963e+13, 0, 0
-7.59498632274e+13, 0, 0
-7.59928182621e+13, 0, 0
-7.60356977031e+13, 0, 0
-7.60785012985e+13, 0, 0
-7.61212287765e+13, 0, 0
-7.61638798462e+13, 0, 0
-7.62064541976e+13, 0, 0
-7.62489515005e+13, 0, 0
-7.62913713869e+13, 0, 0
-7.63337134658e+13, 0, 0
-7.63759773326e+13, 0, 0
-7.64181625693e+13, 0, 0
-7.64602687481e+13, 0, 0
-7.65022954687e+13, 0, 0
-7.65442423463e+13, 0, 0
-7.65861089792e+13, 0, 0
-7.6627894891e+13, 0, 0
-7.66695995435e+13, 0, 0
-7.67112223818e+13, 0, 0
-7.67527628354e+13, 0, 0
-7.67942203117e+13, 0, 0
-7.68355941814e+13, 0, 0
-7.68768837939e+13, 0, 0
-7.69180884853e+13, 0, 0
-7.69592075791e+13, 0, 0
-7.70002403888e+13, 0, 0
-7.70411862252e+13, 0, 0
-7.70820444119e+13, 0, 0
-7.71228142782e+13, 0, 0
-7.71634951738e+13, 0, 0
-7.72040864632e+13, 0, 0
-7.72445875041e+13, 0, 0
-7.72849975161e+13, 0, 0
-7.73253156392e+13, 0, 0
-7.7365541013e+13, 0, 0
-7.74056727773e+13, 0, 0
-7.74457100725e+13, 0, 0
-7.74856520414e+13, 0, 0
-7.75254978288e+13, 0, 0
-7.75652465797e+13, 0, 0
-7.76048974002e+13, 0, 0
-7.76444493752e+13, 0, 0
-7.76839016029e+13, 0, 0
-7.77232532069e+13, 0, 0
-7.77625033216e+13, 0, 0
-7.78016510902e+13, 0, 0
-7.78406956667e+13, 0, 0
-7.78796362176e+13, 0, 0
-7.79184719241e+13, 0, 0
-7.79572019842e+13, 0, 0
-7.79958256148e+13, 0, 0
-7.80343420557e+13, 0, 0
-7.80727507838e+13, 0, 0
-7.81110518216e+13, 0, 0
-7.81492453057e+13, 0, 0
-7.81873313861e+13, 0, 0
-7.82253102272e+13, 0, 0
-7.82631820018e+13, 0, 0
-7.83009468168e+13, 0, 0
-7.83386047054e+13, 0, 0
-7.83761556982e+13, 0, 0
-7.84135998332e+13, 0, 0
-7.84509371553e+13, 0, 0
-7.84881677241e+13, 0, 0
-7.85252916035e+13, 0, 0
-7.85623088097e+13, 0, 0
-7.85992193526e+13, 0, 0
-7.86360232585e+13, 0, 0
-7.86727206406e+13, 0, 0
-7.8709311723e+13, 0, 0
-7.87457967666e+13, 0, 0
-7.87821760327e+13, 0, 0
-7.88184497914e+13, 0, 0
-7.88546183243e+13, 0, 0
-7.8890681866e+13, 0, 0
-7.89266404229e+13, 0, 0
-7.89624939673e+13, 0, 0
-7.89982425009e+13, 0, 0
-7.90338860556e+13, 0, 0
-7.90694248268e+13, 0, 0
-7.91048593601e+13, 0, 0
-7.91401904485e+13, 0, 0
-7.91754189856e+13, 0, 0
-7.9210545879e+13, 0, 0
-7.9245572154e+13, 0, 0
-7.92804989222e+13, 0, 0
-7.93153270223e+13, 0, 0
-7.93500570618e+13, 0, 0
-7.93846897106e+13, 0, 0
-7.94192256708e+13, 0, 0
-7.94536657094e+13, 0, 0
-7.9488010719e+13, 0, 0
-7.95222616284e+13, 0, 0
-7.95564193356e+13, 0, 0
-7.95904847074e+13, 0, 0
-7.96244587829e+13, 0, 0
-7.9658342875e+13, 0, 0
-7.96921383282e+13, 0, 0
-7.97258464221e+13, 0, 0
-7.97594678736e+13, 0, 0
-7.97930029883e+13, 0, 0
-7.98264520165e+13, 0, 0
-7.9859815167e+13, 0, 0
-7.98930926085e+13, 0, 0
-7.99262844257e+13, 0, 0
-7.995939062e+13, 0, 0
-7.99924111635e+13, 0, 0
-8.00253460043e+13, 0, 0
-8.00581950692e+13, 0, 0
-8.00909582665e+13, 0, 0
-8.01236354891e+13, 0, 0
-8.01562266169e+13, 0, 0
-8.01887315203e+13, 0, 0
-8.02211500605e+13, 0, 0
-8.02534819078e+13, 0, 0
-8.0285726395e+13, 0, 0
-8.03178827928e+13, 0, 0
-8.03499503627e+13, 0, 0
-8.03819285561e+13, 0, 0
-8.04138169955e+13, 0, 0
-8.04456151962e+13, 0, 0
-8.04773225789e+13, 0, 0
-8.05089382989e+13, 0, 0
-8.05404613351e+13, 0, 0
-8.05718905964e+13, 0, 0
-8.06032249575e+13, 0, 0
-8.06344633117e+13, 0, 0
-8.06656047881e+13, 0, 0
-8.06966484294e+13, 0, 0
-8.07275930844e+13, 0, 0
-8.07584376046e+13, 0, 0
-8.07891808664e+13, 0, 0
-8.08198218988e+13, 0, 0
-8.0850359936e+13, 0, 0
-8.08807943047e+13, 0, 0
-8.09111242846e+13, 0, 0
-8.09413491638e+13, 0, 0
-8.09714682639e+13, 0, 0
-8.10014809335e+13, 0, 0
-8.10313865665e+13, 0, 0
-8.10611846115e+13, 0, 0
-8.1090874578e+13, 0, 0
-8.11204560419e+13, 0, 0
-8.11499286522e+13, 0, 0
-8.11792923042e+13, 0, 0
-8.1208547432e+13, 0, 0
-8.12376941193e+13, 0, 0
-8.1266732037e+13, 0, 0
-8.12956608497e+13, 0, 0
-8.13244804057e+13, 0, 0
-8.13531905811e+13, 0, 0
-8.13817912028e+13, 0, 0
-8.1410282049e+13, 0, 0
-8.14386629364e+13, 0, 0
-8.14669341127e+13, 0, 0
-8.14950958863e+13, 0, 0
-8.15231483923e+13, 0, 0
-8.15510916012e+13, 0, 0
-8.15789254134e+13, 0, 0
-8.16066494867e+13, 0, 0
-8.16342634277e+13, 0, 0
-8.16617669016e+13, 0, 0
-8.1689159774e+13, 0, 0
-8.1716442245e+13, 0, 0
-8.17436141873e+13, 0, 0
-8.17706750937e+13, 0, 0
-8.17976244243e+13, 0, 0
-8.18244616662e+13, 0, 0
-8.1851186378e+13, 0, 0
-8.18777982487e+13, 0, 0
-8.19042971445e+13, 0, 0
-8.1930683037e+13, 0, 0
-8.19569560129e+13, 0, 0
-8.19831162128e+13, 0, 0
-8.20091635208e+13, 0, 0
-8.20350977626e+13, 0, 0
-8.20609182747e+13, 0, 0
-8.20866234237e+13, 0, 0
-8.21122114857e+13, 0, 0
-8.21376807769e+13, 0, 0
-8.2163029366e+13, 0, 0
-8.21882550221e+13, 0, 0
-8.22133557592e+13, 0, 0
-8.22383295815e+13, 0, 0
-8.2263174429e+13, 0, 0
-8.22878884827e+13, 0, 0
-8.23124704754e+13, 0, 0
-8.23369191445e+13, 0, 0
-8.23612331653e+13, 0, 0
-8.23854111643e+13, 0, 0
-8.24094517317e+13, 0, 0
-8.24333534351e+13, 0, 0
-8.24571148331e+13, 0, 0
-8.24807344891e+13, 0, 0
-8.25042109855e+13, 0, 0
-8.25275429377e+13, 0, 0
-8.25507289981e+13, 0, 0
-8.25737679729e+13, 0, 0
-8.25966593284e+13, 0, 0
-8.26194023614e+13, 0, 0
-8.26419957991e+13, 0, 0
-8.26644384603e+13, 0, 0
-8.26867301877e+13, 0, 0
-8.27088715554e+13, 0, 0
-8.27308634687e+13, 0, 0
-8.2752707376e+13, 0, 0
-8.27744050435e+13, 0, 0
-8.27959586655e+13, 0, 0
-8.28173705709e+13, 0, 0
-8.28386431596e+13, 0, 0
-8.285977888e+13, 0, 0
-8.28807803984e+13, 0, 0
-8.29016505525e+13, 0, 0
-8.29223923179e+13, 0, 0
-8.29430085567e+13, 0, 0
-8.29635015147e+13, 0, 0
-8.2983872585e+13, 0, 0
-8.30041228437e+13, 0, 0
-8.30242538757e+13, 0, 0
-8.3044267717e+13, 0, 0
-8.30641670769e+13, 0, 0
-8.30839555789e+13, 0, 0
-8.31036384279e+13, 0, 0
-8.31232208151e+13, 0, 0
-8.31427077473e+13, 0, 0
-8.31621046777e+13, 0, 0
-8.31814173544e+13, 0, 0
-8.32006514129e+13, 0, 0
-8.32198117312e+13, 0, 0
-8.32389028224e+13, 0, 0
-8.32579288216e+13, 0, 0
-8.32768931413e+13, 0, 0
-8.32957989174e+13, 0, 0
-8.33146492293e+13, 0, 0
-8.33334469382e+13, 0, 0
-8.33521939008e+13, 0, 0
-8.33708908399e+13, 0, 0
-8.33895385059e+13, 0, 0
-8.34081376917e+13, 0, 0
-8.34266890389e+13, 0, 0
-8.34451931227e+13, 0, 0
-8.346365077e+13, 0, 0
-8.3482062091e+13, 0, 0
-8.35004263623e+13, 0, 0
-8.35187425045e+13, 0, 0
-8.35370091083e+13, 0, 0
-8.35552244371e+13, 0, 0
-8.3573386292e+13, 0, 0
-8.35914921026e+13, 0, 0
-8.36095391666e+13, 0, 0
-8.36275244485e+13, 0, 0
-8.36454436328e+13, 0, 0
-8.3663291591e+13, 0, 0
-8.36810626435e+13, 0, 0
-8.36987508579e+13, 0, 0
-8.37163500026e+13, 0, 0
-8.37338536598e+13, 0, 0
-8.37512550519e+13, 0, 0
-8.37685472514e+13, 0, 0
-8.37857232293e+13, 0, 0
-8.38027755538e+13, 0, 0
-8.38196964425e+13, 0, 0
-8.38364780773e+13, 0, 0
-8.38531130883e+13, 0, 0
-8.38695944274e+13, 0, 0
-8.38859150212e+13, 0, 0
-8.39020676664e+13, 0, 0
-8.39180453753e+13, 0, 0
-8.39338424816e+13, 0, 0
-8.39494549967e+13, 0, 0
-8.39648792307e+13, 0, 0
-8.39801117425e+13, 0, 0
-8.39951495089e+13, 0, 0
-8.40099898864e+13, 0, 0
-8.40246305943e+13, 0, 0
-8.40390703717e+13, 0, 0
-8.40533097567e+13, 0, 0
-8.40673498106e+13, 0, 0
-8.40811919253e+13, 0, 0
-8.40948378055e+13, 0, 0
-8.41082891327e+13, 0, 0
-8.41215472967e+13, 0, 0
-8.41346134937e+13, 0, 0
-8.41474889613e+13, 0, 0
-8.41601758485e+13, 0, 0
-8.41726791426e+13, 0, 0
-8.41850066107e+13, 0, 0
-8.4197166732e+13, 0, 0
-8.42091677539e+13, 0, 0
-8.42210167853e+13, 0, 0
-8.42327207589e+13, 0, 0
-8.42442869508e+13, 0, 0
-8.42557227099e+13, 0, 0
-8.42670357928e+13, 0, 0
-8.42782345363e+13, 0, 0
-8.42893266067e+13, 0, 0
-8.43003198647e+13, 0, 0
